Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
All,Invasive,Jefferson,2016-2020,All,Male,All,15920,178,488.3,"[452.0, 529.1]",Jefferson
All,Invasive,Jefferson,2016-2020,All,Female,All,16416,149,431.7,"[394.1, 474.6]",Jefferson
All,Invasive,Jefferson,2016-2020,All,All,All,32336,327,458.1,"[431.9, 486.7]",Jefferson
All,Invasive,King,2016-2020,All,Male,All,1096115,4995,460.7,"[454.9, 466.7]",King
All,Invasive,King,2016-2020,All,Female,All,1094637,5239,426.2,"[421.0, 431.5]",King
All,Invasive,King,2016-2020,All,All,All,2190752,10238,437.4,"[433.6, 441.3]",King
All,Invasive,Kitsap,2016-2020,All,Male,All,136205,847,504.3,"[488.7, 520.4]",Kitsap
All,Invasive,Kitsap,2016-2020,All,Female,All,132989,761,425.4,"[411.3, 439.9]",Kitsap
All,Invasive,Kitsap,2016-2020,All,All,All,269194,1609,458.6,"[448.2, 469.2]",Kitsap
All,Invasive,Kittitas,2016-2020,All,Male,All,22480,103,382.2,"[348.4, 419.1]",Kittitas
All,Invasive,Kittitas,2016-2020,All,Female,All,22165,91,339.4,"[307.6, 374.4]",Kittitas
All,Invasive,Kittitas,2016-2020,All,All,All,44645,194,358.5,"[335.4, 383.2]",Kittitas
All,Invasive,Klickitat,2016-2020,All,Male,All,11295,77,424.1,"[380.0, 473.8]",Klickitat
All,Invasive,Klickitat,2016-2020,All,Female,All,10818,64,380.6,"[336.3, 431.1]",Klickitat
All,Invasive,Klickitat,2016-2020,All,All,All,22113,140,401.8,"[370.4, 436.0]",Klickitat
All,Invasive,Lewis,2016-2020,All,Male,All,40168,226,398,"[374.1, 423.3]",Lewis
All,Invasive,Lewis,2016-2020,All,Female,All,40148,230,392.2,"[368.5, 417.4]",Lewis
All,Invasive,Lewis,2016-2020,All,All,All,80317,455,393.5,"[376.7, 411.1]",Lewis
All,Invasive,Lincoln,2016-2020,All,Male,All,5414,30,305.9,"[255.4, 368.9]",Lincoln
All,Invasive,Lincoln,2016-2020,All,Female,All,5351,29,331.3,"[274.3, 402.1]",Lincoln
All,Invasive,Lincoln,2016-2020,All,All,All,10765,59,318.4,"[280.0, 363.2]",Lincoln
All,Invasive,Mason,2016-2020,All,Male,All,33239,267,522.4,"[493.2, 553.3]",Mason
All,Invasive,Mason,2016-2020,All,Female,All,31257,227,452.1,"[424.1, 481.9]",Mason
All,Invasive,Mason,2016-2020,All,All,All,64496,494,485,"[464.9, 506.1]",Mason
All,Invasive,Okanogan,2016-2020,All,Male,All,21467,153,454.1,"[420.5, 490.4]",Okanogan
All,Invasive,Okanogan,2016-2020,All,Female,All,20466,134,439.6,"[404.3, 478.1]",Okanogan
All,Invasive,Okanogan,2016-2020,All,All,All,41932,287,446.6,"[422.2, 472.4]",Okanogan
All,Invasive,Pacific,2016-2020,All,Male,All,11357,92,419.8,"[379.3, 465.7]",Pacific
All,Invasive,Pacific,2016-2020,All,Female,All,11398,82,375.6,"[334.7, 423.5]",Pacific
All,Invasive,Pacific,2016-2020,All,All,All,22755,175,395.8,"[367.0, 427.5]",Pacific
All,Invasive,Pend Oreille,2016-2020,All,Male,All,6738,40,337.4,"[286.3, 398.9]",Pend Oreille
All,Invasive,Pend Oreille,2016-2020,All,Female,All,6542,34,316.5,"[264.6, 380.1]",Pend Oreille
All,Invasive,Pend Oreille,2016-2020,All,All,All,13280,74,326.6,"[289.9, 368.5]",Pend Oreille
All,Invasive,Pierce,2016-2020,All,Male,All,442332,2201,477,"[467.8, 486.3]",Pierce
All,Invasive,Pierce,2016-2020,All,Female,All,449353,2267,434.7,"[426.6, 443.0]",Pierce
All,Invasive,Pierce,2016-2020,All,All,All,891685,4470,449.9,"[443.9, 455.9]",Pierce
All,Invasive,San Juan,2016-2020,All,Male,All,8396,80,439.1,"[392.0, 495.6]",San Juan
All,Invasive,San Juan,2016-2020,All,Female,All,8842,71,414.3,"[366.4, 471.5]",San Juan
All,Invasive,San Juan,2016-2020,All,All,All,17238,152,428.5,"[394.4, 467.1]",San Juan
All,Invasive,Skagit,2016-2020,All,Male,All,62062,435,490.7,"[469.6, 512.7]",Skagit
All,Invasive,Skagit,2016-2020,All,Female,All,63868,413,453.1,"[432.5, 474.7]",Skagit
All,Invasive,Skagit,2016-2020,All,All,All,125929,848,467.3,"[452.6, 482.4]",Skagit
All,Invasive,Skamania,2016-2020,All,Male,All,5817,28,324.7,"[269.0, 393.2]",Skamania
All,Invasive,Skamania,2016-2020,All,Female,All,5607,34,425.1,"[358.7, 505.1]",Skamania
All,Invasive,Skamania,2016-2020,All,All,All,11424,62,375.2,"[331.4, 425.5]",Skamania
All,Invasive,Snohomish,2016-2020,All,Male,All,399947,2028,488.9,"[479.1, 499.0]",Snohomish
All,Invasive,Snohomish,2016-2020,All,Female,All,400972,2144,458.3,"[449.5, 467.3]",Snohomish
All,Invasive,Snohomish,2016-2020,All,All,All,800919,4173,467.3,"[460.8, 473.9]",Snohomish
All,Invasive,Spokane,2016-2020,All,Male,All,258269,1005,332.9,"[323.5, 342.5]",Spokane
All,Invasive,Spokane,2016-2020,All,Female,All,263176,1223,370.2,"[360.6, 380.0]",Spokane
All,Invasive,Spokane,2016-2020,All,All,All,521445,2228,350.2,"[343.6, 357.0]",Spokane
All,Invasive,Stevens,2016-2020,All,Male,All,22895,108,294.2,"[267.6, 323.6]",Stevens
All,Invasive,Stevens,2016-2020,All,Female,All,22748,121,352.3,"[322.2, 385.4]",Stevens
All,Invasive,Stevens,2016-2020,All,All,All,45643,229,322,"[301.9, 343.5]",Stevens
All,Invasive,Thurston,2016-2020,All,Male,All,139164,791,476,"[460.9, 491.6]",Thurston
All,Invasive,Thurston,2016-2020,All,Female,All,146165,842,443.4,"[429.6, 457.6]",Thurston
All,Invasive,Thurston,2016-2020,All,All,All,285329,1634,454.7,"[444.6, 465.0]",Thurston
All,Invasive,Wahkiakum,2016-2020,All,Male,All,2139,14,329.8,"[252.2, 451.9]",Wahkiakum
All,Invasive,Wahkiakum,2016-2020,All,Female,All,2160,13,375.7,"[276.5, 514.3]",Wahkiakum
All,Invasive,Wahkiakum,2016-2020,All,All,All,4299,28,348.9,"[285.4, 431.6]",Wahkiakum
All,Invasive,Walla Walla,2016-2020,All,Male,All,31463,139,347.6,"[321.6, 375.6]",Walla Walla
All,Invasive,Walla Walla,2016-2020,All,Female,All,30305,127,320,"[294.0, 348.1]",Walla Walla
All,Invasive,Walla Walla,2016-2020,All,All,All,61767,266,328.6,"[310.4, 347.7]",Walla Walla
All,Invasive,Whatcom,2016-2020,All,Male,All,108211,648,491,"[473.7, 508.8]",Whatcom
All,Invasive,Whatcom,2016-2020,All,Female,All,111712,606,429.6,"[413.8, 446.0]",Whatcom
All,Invasive,Whatcom,2016-2020,All,All,All,219923,1254,455,"[443.4, 466.8]",Whatcom
All,Invasive,Whitman,2016-2020,All,Male,All,23667,42,211.1,"[182.8, 243.2]",Whitman
All,Invasive,Whitman,2016-2020,All,Female,All,23662,56,269.9,"[238.1, 305.5]",Whitman
All,Invasive,Whitman,2016-2020,All,All,All,47329,98,239.4,"[218.0, 262.6]",Whitman
All,Invasive,Yakima,2016-2020,All,Male,All,126641,506,386.2,"[371.0, 402.0]",Yakima
All,Invasive,Yakima,2016-2020,All,Female,All,127169,522,375,"[360.5, 390.1]",Yakima
All,Invasive,Yakima,2016-2020,All,All,All,253810,1028,378.1,"[367.6, 388.8]",Yakima
"Anus, Anal Canal and Anorectum",All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
"Anus, Anal Canal and Anorectum",All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
"Anus, Anal Canal and Anorectum",All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
"Anus, Anal Canal and Anorectum",All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
"Anus, Anal Canal and Anorectum",All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
"Anus, Anal Canal and Anorectum",All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
"Anus, Anal Canal and Anorectum",All,Benton,2016-2020,All,Male,All,98978,2,2.2,"[1.1, 4.1]",Benton
"Anus, Anal Canal and Anorectum",All,Benton,2016-2020,All,Female,All,99958,3,2.8,"[1.6, 4.7]",Benton
"Anus, Anal Canal and Anorectum",All,Benton,2016-2020,All,All,All,198936,6,2.5,"[1.7, 3.7]",Benton
"Anus, Anal Canal and Anorectum",All,Chelan,2016-2020,All,Male,All,38595,NR,NR,NR,Chelan
"Anus, Anal Canal and Anorectum",All,Chelan,2016-2020,All,Female,All,38682,2,4.1,"[2.1, 7.9]",Chelan
"Anus, Anal Canal and Anorectum",All,Chelan,2016-2020,All,All,All,77278,3,2.6,"[1.4, 4.8]",Chelan
"Anus, Anal Canal and Anorectum",All,Clallam,2016-2020,All,Male,All,37283,2,3.3,"[1.5, 7.5]",Clallam
"Anus, Anal Canal and Anorectum",All,Clallam,2016-2020,All,Female,All,38345,4,5.2,"[3.0, 9.7]",Clallam
"Anus, Anal Canal and Anorectum",All,Clallam,2016-2020,All,All,All,75628,6,4.3,"[2.8, 6.8]",Clallam
"Anus, Anal Canal and Anorectum",All,Clark,2016-2020,All,Male,All,237977,6,2.5,"[1.7, 3.6]",Clark
"Anus, Anal Canal and Anorectum",All,Clark,2016-2020,All,Female,All,243884,10,3.5,"[2.6, 4.7]",Clark
"Anus, Anal Canal and Anorectum",All,Clark,2016-2020,All,All,All,481861,17,3.0,"[2.4, 3.8]",Clark
"Anus, Anal Canal and Anorectum",All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
"Anus, Anal Canal and Anorectum",All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
"Anus, Anal Canal and Anorectum",All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
"Anus, Anal Canal and Anorectum",All,Cowlitz,2016-2020,All,Male,All,53421,NR,NR,NR,Cowlitz
"Anus, Anal Canal and Anorectum",All,Cowlitz,2016-2020,All,Female,All,54522,3,4.1,"[2.1, 7.4]",Cowlitz
"Anus, Anal Canal and Anorectum",All,Cowlitz,2016-2020,All,All,All,107943,3,2.8,"[1.6, 4.7]",Cowlitz
"Anus, Anal Canal and Anorectum",All,Douglas,2016-2020,All,Male,All,20946,NR,NR,NR,Douglas
"Anus, Anal Canal and Anorectum",All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
"Anus, Anal Canal and Anorectum",All,Douglas,2016-2020,All,All,All,41647,NR,NR,NR,Douglas
"Anus, Anal Canal and Anorectum",All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
"Anus, Anal Canal and Anorectum",All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
"Anus, Anal Canal and Anorectum",All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
"Anus, Anal Canal and Anorectum",All,Franklin,2016-2020,All,Male,All,47829,NR,NR,NR,Franklin
"Anus, Anal Canal and Anorectum",All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
"Anus, Anal Canal and Anorectum",All,Franklin,2016-2020,All,All,All,92532,NR,NR,NR,Franklin
"Anus, Anal Canal and Anorectum",All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
"Anus, Anal Canal and Anorectum",All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
"Anus, Anal Canal and Anorectum",All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
"Anus, Anal Canal and Anorectum",All,Grant,2016-2020,All,Male,All,49209,NR,NR,NR,Grant
"Anus, Anal Canal and Anorectum",All,Grant,2016-2020,All,Female,All,46950,2,3.6,"[1.7, 7.0]",Grant
"Anus, Anal Canal and Anorectum",All,Grant,2016-2020,All,All,All,96159,3,2.9,"[1.6, 4.9]",Grant
"Anus, Anal Canal and Anorectum",All,Grays Harbor,2016-2020,All,Male,All,38179,3,4.7,"[2.4, 8.9]",Grays Harbor
"Anus, Anal Canal and Anorectum",All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
"Anus, Anal Canal and Anorectum",All,Grays Harbor,2016-2020,All,All,All,74552,4,4.0,"[2.4, 6.5]",Grays Harbor
"Anus, Anal Canal and Anorectum",All,Island,2016-2020,All,Male,All,42072,4,7.0,"[4.1, 11.9]",Island
"Anus, Anal Canal and Anorectum",All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
"Anus, Anal Canal and Anorectum",All,Island,2016-2020,All,All,All,84932,6,4.7,"[3.0, 7.3]",Island
"Anus, Anal Canal and Anorectum",All,Jefferson,2016-2020,All,Male,All,15920,NR,NR,NR,Jefferson
"Anus, Anal Canal and Anorectum",All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
"Anus, Anal Canal and Anorectum",All,Jefferson,2016-2020,All,All,All,32336,3,4.3,"[2.1, 10.1]",Jefferson
"Anus, Anal Canal and Anorectum",All,King,2016-2020,All,Male,All,1096115,78,6.7,"[6.1, 7.5]",King
"Anus, Anal Canal and Anorectum",All,King,2016-2020,All,Female,All,1094637,38,3.0,"[2.6, 3.4]",King
"Anus, Anal Canal and Anorectum",All,King,2016-2020,All,All,All,2190752,117,4.9,"[4.5, 5.3]",King
"Anus, Anal Canal and Anorectum",All,Kitsap,2016-2020,All,Male,All,136205,5,2.9,"[1.8, 4.5]",Kitsap
"Anus, Anal Canal and Anorectum",All,Kitsap,2016-2020,All,Female,All,132989,7,3.6,"[2.4, 5.2]",Kitsap
"Anus, Anal Canal and Anorectum",All,Kitsap,2016-2020,All,All,All,269194,11,3.2,"[2.4, 4.3]",Kitsap
"Anus, Anal Canal and Anorectum",All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
"Anus, Anal Canal and Anorectum",All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
"Anus, Anal Canal and Anorectum",All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
"Anus, Anal Canal and Anorectum",All,Klickitat,2016-2020,All,Male,All,11295,NR,NR,NR,Klickitat
"Anus, Anal Canal and Anorectum",All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
"Anus, Anal Canal and Anorectum",All,Klickitat,2016-2020,All,All,All,22113,NR,NR,NR,Klickitat
"Anus, Anal Canal and Anorectum",All,Lewis,2016-2020,All,Male,All,40168,NR,NR,NR,Lewis
"Anus, Anal Canal and Anorectum",All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
"Anus, Anal Canal and Anorectum",All,Lewis,2016-2020,All,All,All,80317,3,2.1,"[1.1, 4.0]",Lewis
"Anus, Anal Canal and Anorectum",All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
"Anus, Anal Canal and Anorectum",All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
"Anus, Anal Canal and Anorectum",All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
"Anus, Anal Canal and Anorectum",All,Mason,2016-2020,All,Male,All,33239,3,4.4,"[2.3, 8.7]",Mason
"Anus, Anal Canal and Anorectum",All,Mason,2016-2020,All,Female,All,31257,3,5.0,"[2.7, 9.8]",Mason
"Anus, Anal Canal and Anorectum",All,Mason,2016-2020,All,All,All,64496,5,4.7,"[3.0, 7.4]",Mason
"Anus, Anal Canal and Anorectum",All,Okanogan,2016-2020,All,Male,All,21467,NR,NR,NR,Okanogan
"Anus, Anal Canal and Anorectum",All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
"Anus, Anal Canal and Anorectum",All,Okanogan,2016-2020,All,All,All,41932,2,3.0,"[1.4, 6.4]",Okanogan
"Anus, Anal Canal and Anorectum",All,Pacific,2016-2020,All,Male,All,11357,NR,NR,NR,Pacific
"Anus, Anal Canal and Anorectum",All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
"Anus, Anal Canal and Anorectum",All,Pacific,2016-2020,All,All,All,22755,NR,NR,NR,Pacific
"Anus, Anal Canal and Anorectum",All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
"Anus, Anal Canal and Anorectum",All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
"Anus, Anal Canal and Anorectum",All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
"Anus, Anal Canal and Anorectum",All,Pierce,2016-2020,All,Male,All,442332,11,2.3,"[1.7, 3.1]",Pierce
"Anus, Anal Canal and Anorectum",All,Pierce,2016-2020,All,Female,All,449353,17,3.2,"[2.6, 4.0]",Pierce
"Anus, Anal Canal and Anorectum",All,Pierce,2016-2020,All,All,All,891685,28,2.8,"[2.4, 3.3]",Pierce
"Anus, Anal Canal and Anorectum",All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
"Anus, Anal Canal and Anorectum",All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
"Anus, Anal Canal and Anorectum",All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
"Anus, Anal Canal and Anorectum",All,Skagit,2016-2020,All,Male,All,62062,NR,NR,NR,Skagit
"Anus, Anal Canal and Anorectum",All,Skagit,2016-2020,All,Female,All,63868,3,3.7,"[2.0, 6.5]",Skagit
"Anus, Anal Canal and Anorectum",All,Skagit,2016-2020,All,All,All,125929,5,2.9,"[1.8, 4.6]",Skagit
"Anus, Anal Canal and Anorectum",All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
"Anus, Anal Canal and Anorectum",All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
"Anus, Anal Canal and Anorectum",All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
"Anus, Anal Canal and Anorectum",All,Snohomish,2016-2020,All,Male,All,399947,10,2.2,"[1.6, 3.0]",Snohomish
"Anus, Anal Canal and Anorectum",All,Snohomish,2016-2020,All,Female,All,400972,17,3.4,"[2.7, 4.3]",Snohomish
"Anus, Anal Canal and Anorectum",All,Snohomish,2016-2020,All,All,All,800919,27,2.9,"[2.4, 3.4]",Snohomish
"Anus, Anal Canal and Anorectum",All,Spokane,2016-2020,All,Male,All,258269,5,1.5,"[1.0, 2.4]",Spokane
"Anus, Anal Canal and Anorectum",All,Spokane,2016-2020,All,Female,All,263176,7,2.3,"[1.6, 3.3]",Spokane
"Anus, Anal Canal and Anorectum",All,Spokane,2016-2020,All,All,All,521445,12,1.9,"[1.5, 2.5]",Spokane
"Anus, Anal Canal and Anorectum",All,Stevens,2016-2020,All,Male,All,22895,NR,NR,NR,Stevens
"Anus, Anal Canal and Anorectum",All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
"Anus, Anal Canal and Anorectum",All,Stevens,2016-2020,All,All,All,45643,NR,NR,NR,Stevens
"Anus, Anal Canal and Anorectum",All,Thurston,2016-2020,All,Male,All,139164,4,2.8,"[1.7, 4.4]",Thurston
"Anus, Anal Canal and Anorectum",All,Thurston,2016-2020,All,Female,All,146165,7,3.4,"[2.3, 4.9]",Thurston
"Anus, Anal Canal and Anorectum",All,Thurston,2016-2020,All,All,All,285329,11,3.1,"[2.3, 4.1]",Thurston
"Anus, Anal Canal and Anorectum",All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
"Anus, Anal Canal and Anorectum",All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
"Anus, Anal Canal and Anorectum",All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
"Anus, Anal Canal and Anorectum",All,Walla Walla,2016-2020,All,Male,All,31463,NR,NR,NR,Walla Walla
"Anus, Anal Canal and Anorectum",All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
"Anus, Anal Canal and Anorectum",All,Walla Walla,2016-2020,All,All,All,61767,2,2.9,"[1.4, 5.7]",Walla Walla
"Anus, Anal Canal and Anorectum",All,Whatcom,2016-2020,All,Male,All,108211,2,1.6,"[0.7, 3.1]",Whatcom
"Anus, Anal Canal and Anorectum",All,Whatcom,2016-2020,All,Female,All,111712,8,5.5,"[3.9, 7.8]",Whatcom
"Anus, Anal Canal and Anorectum",All,Whatcom,2016-2020,All,All,All,219923,10,3.6,"[2.7, 4.9]",Whatcom
"Anus, Anal Canal and Anorectum",All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
"Anus, Anal Canal and Anorectum",All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
"Anus, Anal Canal and Anorectum",All,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
"Anus, Anal Canal and Anorectum",All,Yakima,2016-2020,All,Male,All,126641,4,2.9,"[1.7, 4.6]",Yakima
"Anus, Anal Canal and Anorectum",All,Yakima,2016-2020,All,Female,All,127169,4,3.0,"[1.8, 4.7]",Yakima
"Anus, Anal Canal and Anorectum",All,Yakima,2016-2020,All,All,All,253810,8,3.0,"[2.1, 4.1]",Yakima
Bladder,All,Adams,2016-2020,All,Male,All,10282,2,28.7,"[14.4, 52.9]",Adams
Bladder,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Bladder,All,Adams,2016-2020,All,All,All,20172,2,13.4,"[6.8, 24.0]",Adams
Bladder,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Bladder,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Bladder,All,Asotin,2016-2020,All,All,All,22126,3,7.3,"[4.1, 13.9]",Asotin
Bladder,All,Benton,2016-2020,All,Male,All,98978,35,32.8,"[28.0, 38.2]",Benton
Bladder,All,Benton,2016-2020,All,Female,All,99958,11,9.3,"[7.0, 12.3]",Benton
Bladder,All,Benton,2016-2020,All,All,All,198936,46,20.1,"[17.6, 23.0]",Benton
Bladder,All,Chelan,2016-2020,All,Male,All,38595,17,32.7,"[26.0, 41.1]",Chelan
Bladder,All,Chelan,2016-2020,All,Female,All,38682,5,8.8,"[5.7, 13.6]",Chelan
Bladder,All,Chelan,2016-2020,All,All,All,77278,22,20.0,"[16.4, 24.4]",Chelan
Bladder,All,Clallam,2016-2020,All,Male,All,37283,29,37.6,"[31.7, 45.2]",Clallam
Bladder,All,Clallam,2016-2020,All,Female,All,38345,9,9.7,"[6.9, 14.4]",Clallam
Bladder,All,Clallam,2016-2020,All,All,All,75628,38,22.5,"[19.4, 26.5]",Clallam
Bladder,All,Clark,2016-2020,All,Male,All,237977,80,32.1,"[29.0, 35.6]",Clark
Bladder,All,Clark,2016-2020,All,Female,All,243884,26,8.4,"[7.0, 10.0]",Clark
Bladder,All,Clark,2016-2020,All,All,All,481861,106,19.1,"[17.4, 20.8]",Clark
Bladder,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Bladder,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Bladder,All,Columbia,2016-2020,All,All,All,3971,2,23.7,"[11.3, 58.5]",Columbia
Bladder,All,Cowlitz,2016-2020,All,Male,All,53421,21,31.1,"[25.4, 38.1]",Cowlitz
Bladder,All,Cowlitz,2016-2020,All,Female,All,54522,4,5.0,"[3.1, 8.1]",Cowlitz
Bladder,All,Cowlitz,2016-2020,All,All,All,107943,26,17.0,"[14.2, 20.5]",Cowlitz
Bladder,All,Douglas,2016-2020,All,Male,All,20946,10,40.2,"[29.6, 53.9]",Douglas
Bladder,All,Douglas,2016-2020,All,Female,All,20701,3,8.7,"[4.6, 16.1]",Douglas
Bladder,All,Douglas,2016-2020,All,All,All,41647,13,23.2,"[17.8, 30.2]",Douglas
Bladder,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Bladder,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Bladder,All,Ferry,2016-2020,All,All,All,7245,2,14.8,"[7.1, 35.2]",Ferry
Bladder,All,Franklin,2016-2020,All,Male,All,47829,9,27.2,"[19.4, 37.4]",Franklin
Bladder,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Bladder,All,Franklin,2016-2020,All,All,All,92532,10,14.2,"[10.3, 19.0]",Franklin
Bladder,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Bladder,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Bladder,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Bladder,All,Grant,2016-2020,All,Male,All,49209,21,42.1,"[34.2, 51.4]",Grant
Bladder,All,Grant,2016-2020,All,Female,All,46950,4,6.5,"[3.8, 10.6]",Grant
Bladder,All,Grant,2016-2020,All,All,All,96159,24,23.3,"[19.3, 28.0]",Grant
Bladder,All,Grays Harbor,2016-2020,All,Male,All,38179,21,37.2,"[30.2, 45.9]",Grays Harbor
Bladder,All,Grays Harbor,2016-2020,All,Female,All,36373,7,12.0,"[8.2, 17.8]",Grays Harbor
Bladder,All,Grays Harbor,2016-2020,All,All,All,74552,28,23.8,"[19.9, 28.5]",Grays Harbor
Bladder,All,Island,2016-2020,All,Male,All,42072,23,35.5,"[29.0, 43.5]",Island
Bladder,All,Island,2016-2020,All,Female,All,42860,7,10.1,"[7.0, 14.8]",Island
Bladder,All,Island,2016-2020,All,All,All,84932,31,21.9,"[18.4, 26.1]",Island
Bladder,All,Jefferson,2016-2020,All,Male,All,15920,20,52.6,"[41.7, 68.7]",Jefferson
Bladder,All,Jefferson,2016-2020,All,Female,All,16416,4,10.1,"[6.1, 21.9]",Jefferson
Bladder,All,Jefferson,2016-2020,All,All,All,32336,24,30.6,"[24.8, 39.1]",Jefferson
Bladder,All,King,2016-2020,All,Male,All,1096115,332,33.0,"[31.3, 34.6]",King
Bladder,All,King,2016-2020,All,Female,All,1094637,110,8.8,"[8.1, 9.6]",King
Bladder,All,King,2016-2020,All,All,All,2190752,442,19.5,"[18.6, 20.3]",King
Bladder,All,Kitsap,2016-2020,All,Male,All,136205,65,39.7,"[35.3, 44.5]",Kitsap
Bladder,All,Kitsap,2016-2020,All,Female,All,132989,18,9.3,"[7.4, 11.6]",Kitsap
Bladder,All,Kitsap,2016-2020,All,All,All,269194,83,23.1,"[20.9, 25.6]",Kitsap
Bladder,All,Kittitas,2016-2020,All,Male,All,22480,9,36.6,"[26.5, 50.2]",Kittitas
Bladder,All,Kittitas,2016-2020,All,Female,All,22165,3,10.6,"[5.9, 19.1]",Kittitas
Bladder,All,Kittitas,2016-2020,All,All,All,44645,12,23.1,"[17.6, 30.4]",Kittitas
Bladder,All,Klickitat,2016-2020,All,Male,All,11295,5,22.6,"[14.1, 37.6]",Klickitat
Bladder,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Bladder,All,Klickitat,2016-2020,All,All,All,22113,6,13.8,"[9.1, 21.9]",Klickitat
Bladder,All,Lewis,2016-2020,All,Male,All,40168,16,27.8,"[21.9, 35.3]",Lewis
Bladder,All,Lewis,2016-2020,All,Female,All,40148,5,7.9,"[4.8, 12.7]",Lewis
Bladder,All,Lewis,2016-2020,All,All,All,80317,20,17.2,"[13.9, 21.2]",Lewis
Bladder,All,Lincoln,2016-2020,All,Male,All,5414,3,37.5,"[20.1, 71.0]",Lincoln
